date,temp,wsp,wdir,rh,P,pp
2025-10-06 17:00:00,18.84,1.129,335.4,71.97,983.1857,0.0
2025-10-06 18:00:00,17.76,1.799,121.0,74.94,983.4167,0.0
2025-10-06 19:00:00,17.08,0.626,94.5,77.13,984.2598,0.0
2025-10-06 20:00:00,16.38,0.017,186.3,78.94,985.2556,0.0
2025-10-06 21:00:00,15.49,0.44,298.8,83.4,985.7037,0.0
2025-10-06 22:00:00,15.29,0.371,304.4,85.8,986.2281,0.0
2025-10-06 23:00:00,15.17,0.499,323.6,86.7,986.2033,0.0
2025-10-07 00:00:00,15.13,0.374,314.0,87.0,985.8314,0.0
2025-10-07 01:00:00,14.95,0.857,252.2,87.9,985.0805,0.0
2025-10-07 02:00:00,14.86,0.084,291.4,88.1,984.6285,0.0
2025-10-07 03:00:00,14.9,0.168,328.9,88.1,984.5823,0.0
2025-10-07 04:00:00,14.85,0.389,272.0,88.7,984.4604,0.0
2025-10-07 05:00:00,14.96,0.368,243.8,88.7,984.988,0.0
2025-10-07 06:00:00,15.1,0.564,293.9,88.5,985.3989,0.0
2025-10-07 07:00:00,14.94,0.273,294.7,90.0,986.3475,0.0
2025-10-07 08:00:00,15.03,0.608,340.6,89.8,986.8494,0.0
2025-10-07 09:00:00,16.04,0.797,346.2,84.1,987.3495,0.0
2025-10-07 10:00:00,17.28,0.149,287.4,78.48,987.1627,0.0
2025-10-07 11:00:00,18.17,0.96,239.9,75.09,986.9537,0.0
2025-10-07 12:00:00,19.0,1.703,326.7,74.16,986.3415,0.0
2025-10-07 13:00:00,20.24,2.191,273.6,70.02,985.5484,0.0
2025-10-07 14:00:00,20.35,2.352,251.0,68.49,984.8531,0.0
2025-10-07 15:00:00,20.22,2.021,270.0,68.44,984.5231,0.0
2025-10-07 16:00:00,19.38,2.397,198.3,71.67,984.4139,0.0
2025-10-07 17:00:00,18.06,1.721,236.6,77.11,984.3918,0.0
2025-10-07 18:00:00,16.66,0.902,274.6,81.4,984.746,0.0
2025-10-07 19:00:00,15.55,0.255,335.3,84.9,985.2881,0.0
2025-10-07 20:00:00,15.12,0.022,309.6,86.7,985.6417,0.0
2025-10-07 21:00:00,14.93,0.0,319.4,87.4,985.9563,0.0
2025-10-07 22:00:00,14.68,0.002,333.8,88.9,986.2753,0.0
2025-10-07 23:00:00,14.46,0.0,336.1,89.6,985.6265,0.0
2025-10-08 00:00:00,14.44,0.007,273.0,90.6,985.6029,0.0
2025-10-08 01:00:00,14.2,0.0,268.3,91.6,985.2656,0.0
2025-10-08 02:00:00,13.7,0.0,258.0,92.4,984.9385,0.0
2025-10-08 03:00:00,14.74,0.0,215.8,90.9,985.0494,0.0
2025-10-08 04:00:00,14.92,0.0,250.6,90.0,985.0298,0.0
2025-10-08 05:00:00,14.93,0.0,257.2,89.1,984.968,0.0
2025-10-08 06:00:00,14.71,0.372,234.6,90.4,985.7163,0.0
2025-10-08 07:00:00,15.02,0.905,313.8,89.4,986.3843,0.0
2025-10-08 08:00:00,15.09,0.658,285.5,89.7,987.1697,0.0
2025-10-08 09:00:00,15.67,0.586,299.5,87.6,987.601,0.0
2025-10-08 10:00:00,16.1,0.535,276.8,86.0,987.6348,0.0
2025-10-08 11:00:00,17.28,1.466,285.8,80.6,987.1518,0.0
2025-10-08 12:00:00,18.1,1.64,284.9,77.84,986.4136,0.0
2025-10-08 13:00:00,18.21,1.821,239.9,77.03,985.7555,0.0
2025-10-08 14:00:00,20.04,1.776,296.5,70.75,984.9677,0.0
2025-10-08 15:00:00,19.41,2.107,290.5,72.78,984.4638,0.0
2025-10-08 16:00:00,18.81,1.452,326.9,74.38,984.2028,0.0
2025-10-08 17:00:00,17.0,1.064,269.7,79.23,984.1608,0.0
2025-10-08 18:00:00,16.21,0.362,271.1,82.3,984.6823,0.0
2025-10-08 19:00:00,15.37,0.047,332.3,85.6,985.4811,0.0
2025-10-08 20:00:00,14.69,0.018,277.4,87.7,985.9354,0.0
2025-10-08 21:00:00,13.64,0.0,29.78,89.2,986.4333,0.0
2025-10-08 22:00:00,13.83,0.0,327.4,90.8,986.679,0.0
2025-10-08 23:00:00,14.11,0.029,319.2,91.1,986.6866,0.0
2025-10-09 00:00:00,13.86,0.004,259.0,91.9,986.5108,0.0
2025-10-09 01:00:00,14.07,0.107,265.8,93.2,986.2582,0.0
2025-10-09 02:00:00,14.3,0.011,280.4,92.6,986.0879,0.0
2025-10-09 03:00:00,14.42,0.005,229.4,92.5,986.0066,0.0
2025-10-09 04:00:00,14.54,0.001,283.6,91.9,985.843,0.0
2025-10-09 05:00:00,14.66,0.0,345.7,91.0,986.2783,0.0
2025-10-09 06:00:00,14.76,0.0,238.8,90.6,986.8006,0.0
2025-10-09 07:00:00,15.36,0.011,259.5,89.2,987.4294,0.0
2025-10-09 08:00:00,15.94,0.068,238.2,86.2,988.0457,0.0
2025-10-09 09:00:00,18.38,1.232,271.8,78.6,988.2818,0.0
2025-10-09 10:00:00,20.26,0.92,300.7,72.63,987.9893,0.0
2025-10-09 11:00:00,21.13,2.001,256.7,68.19,987.3909,0.0
2025-10-09 12:00:00,21.7,2.712,279.2,65.91,986.8969,0.0
2025-10-09 13:00:00,21.51,2.529,273.8,66.44,986.3612,0.0
2025-10-09 14:00:00,21.33,2.643,274.1,67.16,985.6986,0.0
2025-10-09 15:00:00,21.33,2.443,324.8,65.87,985.2571,0.0
2025-10-09 16:00:00,19.97,2.349,305.7,69.56,985.0665,0.0
2025-10-09 17:00:00,19.28,1.268,289.2,71.24,985.2351,0.0
2025-10-09 18:00:00,18.27,0.769,315.5,74.45,985.722,0.0
2025-10-09 19:00:00,17.24,0.392,344.2,78.89,986.2626,0.0
2025-10-09 20:00:00,16.94,0.0,325.8,80.5,986.7224,0.0
2025-10-09 21:00:00,16.42,0.0,333.9,82.4,987.1293,0.0
2025-10-09 22:00:00,15.91,0.0,202.6,84.2,987.3246,0.0
2025-10-09 23:00:00,15.14,0.0,263.0,85.5,987.0047,0.0
2025-10-10 00:00:00,14.58,0.0,338.9,88.5,986.5414,0.0
2025-10-10 01:00:00,15.58,0.04,322.8,87.6,985.9731,0.0
2025-10-10 02:00:00,15.49,0.215,277.0,87.6,985.8229,0.0
2025-10-10 03:00:00,15.36,0.0,311.4,88.5,985.4235,0.0
2025-10-10 04:00:00,15.39,0.0,263.6,88.6,984.9962,0.0
2025-10-10 05:00:00,15.69,0.0,329.3,87.9,985.009,0.0
2025-10-10 06:00:00,15.76,0.0,326.4,88.0,985.561,0.0
2025-10-10 07:00:00,16.59,0.081,293.9,85.2,986.3822,0.0
2025-10-10 08:00:00,17.89,1.111,326.8,81.9,987.0906,0.0
2025-10-10 09:00:00,19.59,1.339,300.9,75.74,987.3854,0.0
2025-10-10 10:00:00,21.06,1.278,320.1,70.3,987.2576,0.0
2025-10-10 11:00:00,22.64,2.302,317.4,65.71,986.7637,0.0
2025-10-10 12:00:00,20.43,3.375,253.9,70.15,986.8773,0.0
2025-10-10 13:00:00,20.78,2.703,300.7,69.98,986.6367,0.0
2025-10-10 14:00:00,20.0,2.732,310.7,72.09,986.222,0.0
2025-10-10 15:00:00,19.89,2.948,256.0,72.53,986.23,0.0
2025-10-10 16:00:00,19.2,1.323,316.8,74.73,985.863,0.0
2025-10-10 17:00:00,18.32,1.314,300.0,77.3,985.9328,0.0
2025-10-10 18:00:00,16.69,0.87,282.3,82.5,986.3741,0.0
2025-10-10 19:00:00,15.68,0.657,322.3,86.6,986.6658,0.0
2025-10-10 20:00:00,15.66,0.081,319.6,87.7,987.1956,0.0
2025-10-10 21:00:00,16.19,0.0,273.7,86.3,987.6877,0.0
2025-10-10 22:00:00,16.15,1.496,104.1,85.9,987.8687,0.0
2025-10-10 23:00:00,16.03,0.374,133.1,86.2,987.3405,0.0
2025-10-11 00:00:00,15.94,1.53,71.41,86.9,986.834,0.0
2025-10-11 01:00:00,16.01,1.003,263.1,87.5,986.2041,0.0
2025-10-11 02:00:00,15.74,0.14,301.5,89.1,985.8356,0.0
2025-10-11 03:00:00,15.7,0.085,316.2,89.4,985.2707,0.0
2025-10-11 04:00:00,15.51,1.375,275.0,89.8,985.1406,0.0
2025-10-11 05:00:00,15.21,0.698,274.1,91.7,985.5079,0.0
2025-10-11 06:00:00,15.31,0.068,316.4,91.4,985.7704,0.0
2025-10-11 07:00:00,15.68,1.204,237.2,89.8,986.2751,0.0
2025-10-11 08:00:00,15.38,1.48,287.5,91.3,986.9639,0.0
2025-10-11 09:00:00,15.57,0.75,316.8,91.3,987.6714,0.0
2025-10-11 10:00:00,16.83,0.806,308.5,85.6,987.4639,0.0
2025-10-11 11:00:00,16.44,0.917,280.2,87.7,987.2443,0.0
2025-10-11 12:00:00,17.87,1.443,269.1,80.6,986.8297,0.0
2025-10-11 13:00:00,18.72,1.768,267.6,77.3,986.2863,0.0
2025-10-11 14:00:00,19.69,2.493,267.9,73.31,985.5218,0.0
2025-10-11 15:00:00,20.17,2.273,250.6,72.39,984.9656,0.0
2025-10-11 16:00:00,20.37,1.853,301.0,71.67,984.8864,0.0
2025-10-11 17:00:00,18.61,1.328,234.5,77.29,984.7403,0.0
2025-10-11 18:00:00,17.11,0.42,323.8,82.3,984.9564,0.0
2025-10-11 19:00:00,15.84,0.378,343.9,88.1,985.6199,0.0
2025-10-11 20:00:00,15.56,0.322,331.9,89.2,986.0986,0.0
2025-10-11 21:00:00,15.23,0.064,325.4,90.3,986.0438,0.0
2025-10-11 22:00:00,15.03,0.003,259.9,91.5,986.2958,0.0
2025-10-11 23:00:00,14.32,0.0,230.8,91.6,986.0908,0.0
2025-10-12 00:00:00,13.51,0.0,230.9,92.0,985.4201,0.0
2025-10-12 01:00:00,13.41,0.0,230.5,92.8,984.6519,0.0
2025-10-12 02:00:00,13.28,0.0,230.5,93.1,984.0911,0.0
2025-10-12 03:00:00,12.85,0.0,29.4,92.9,984.0392,0.0
2025-10-12 04:00:00,12.83,0.0,337.2,93.4,983.8607,0.0
2025-10-12 05:00:00,13.23,0.0,337.2,93.9,984.0845,0.0
2025-10-12 06:00:00,14.7,0.076,262.7,94.2,984.5183,0.0
2025-10-12 07:00:00,14.95,0.017,149.9,94.0,985.1449,0.0
2025-10-12 08:00:00,15.53,0.185,325.4,92.9,985.7479,0.0
2025-10-12 09:00:00,16.7,0.442,274.4,86.8,985.7373,0.0
2025-10-12 10:00:00,17.91,0.801,269.1,82.6,985.8958,0.0
2025-10-12 11:00:00,19.21,1.622,268.8,78.3,985.8563,0.0
2025-10-12 12:00:00,19.86,2.138,268.6,75.37,985.5327,0.0
2025-10-12 13:00:00,20.31,1.918,317.9,72.95,985.0708,0.0
2025-10-12 14:00:00,21.06,1.68,289.3,69.55,984.3021,0.0
2025-10-12 15:00:00,21.42,1.571,318.2,68.37,983.7371,0.0
2025-10-12 16:00:00,21.39,1.355,282.6,67.96,983.6248,0.0
2025-10-12 17:00:00,19.89,1.353,0.696,72.35,983.877,0.0
2025-10-12 18:00:00,17.24,1.153,324.3,81.7,984.5347,0.0
2025-10-12 19:00:00,16.06,0.635,335.2,86.7,985.1666,0.0
2025-10-12 20:00:00,15.87,0.029,340.8,87.8,985.7823,0.0
2025-10-12 21:00:00,15.92,0.073,326.5,88.1,986.1836,0.0
2025-10-12 22:00:00,15.58,0.169,294.2,88.6,986.6292,0.0
2025-10-12 23:00:00,15.5,0.02,330.8,90.0,986.7227,0.0
2025-10-13 00:00:00,15.44,0.037,313.8,90.7,985.8907,0.0
2025-10-13 01:00:00,15.43,0.079,275.4,91.0,985.3807,0.0
2025-10-13 02:00:00,15.53,0.528,262.8,91.2,984.9202,0.0
2025-10-13 03:00:00,15.54,0.411,265.1,91.0,984.5857,0.0
2025-10-13 04:00:00,15.42,0.033,289.0,91.4,984.6759,0.0
2025-10-13 05:00:00,15.43,0.0,332.1,91.6,985.1669,0.0
2025-10-13 06:00:00,15.49,0.146,236.9,91.3,985.5027,0.0
2025-10-13 07:00:00,15.87,0.716,343.6,90.5,986.2333,0.0
2025-10-13 08:00:00,16.29,0.524,278.1,88.6,986.8527,0.0
2025-10-13 09:00:00,17.44,1.035,270.1,83.9,987.0549,0.0
2025-10-13 10:00:00,17.45,1.24,250.5,84.4,986.6866,0.0
2025-10-13 11:00:00,19.66,1.935,317.8,76.37,986.1539,0.0
2025-10-13 12:00:00,20.18,2.077,273.1,73.69,985.5837,0.0
2025-10-13 13:00:00,21.16,2.152,290.3,69.72,984.6707,0.0
2025-10-13 14:00:00,21.55,2.215,295.7,67.72,983.8139,0.0
2025-10-13 15:00:00,22.31,2.475,284.9,64.9,983.4435,0.0
2025-10-13 16:00:00,21.99,1.43,311.6,65.62,983.3723,0.0
2025-10-13 17:00:00,20.11,1.522,304.6,71.13,983.5264,0.0
2025-10-13 18:00:00,17.66,0.921,322.7,79.87,984.0807,0.0
2025-10-13 19:00:00,16.5,0.446,352.2,85.2,984.7202,0.0
2025-10-13 20:00:00,16.38,0.023,2.084,86.0,985.0942,0.0
2025-10-13 21:00:00,15.82,0.0,308.2,86.7,985.3439,0.0
2025-10-13 22:00:00,15.58,0.004,333.3,89.0,985.7119,0.0
2025-10-13 23:00:00,14.77,0.0,350.4,89.2,985.3687,0.0
2025-10-14 00:00:00,14.2,0.0,235.2,91.0,985.0227,0.0
2025-10-14 01:00:00,14.22,0.0,299.0,91.6,984.5117,0.0
2025-10-14 02:00:00,13.77,0.0,6.348,91.9,984.126,0.0
2025-10-14 03:00:00,13.32,0.0,6.276,92.7,983.4955,0.0
2025-10-14 04:00:00,13.66,0.0,342.6,93.7,983.7239,0.0
2025-10-14 05:00:00,15.03,0.165,318.6,93.8,984.3938,0.0
2025-10-14 06:00:00,14.83,0.183,269.2,94.0,985.3065,0.0
2025-10-14 07:00:00,14.66,0.904,277.9,94.9,985.9864,0.0
2025-10-14 08:00:00,14.96,0.066,270.4,95.1,986.602,0.0
2025-10-14 09:00:00,15.43,0.864,286.1,94.5,986.5362,0.0
2025-10-14 10:00:00,17.86,0.469,256.3,84.0,986.2379,0.0
2025-10-14 11:00:00,20.42,1.058,283.3,73.01,985.7754,0.0
2025-10-14 12:00:00,22.83,1.503,298.7,64.73,984.8777,0.0
2025-10-14 13:00:00,22.63,2.406,257.2,64.8,984.2384,0.0
2025-10-14 14:00:00,22.37,2.162,257.4,64.73,983.5127,0.0
2025-10-14 15:00:00,22.28,2.103,331.2,64.54,983.1086,0.0
2025-10-14 16:00:00,20.96,1.482,289.1,68.31,983.17,0.0
2025-10-14 17:00:00,19.98,0.809,326.2,71.35,983.5099,0.0
2025-10-14 18:00:00,17.65,0.79,326.2,79.03,984.2169,0.0
2025-10-14 19:00:00,16.56,0.0,130.0,82.9,984.8069,0.0
2025-10-14 20:00:00,17.03,0.973,123.9,82.3,985.2831,0.0
2025-10-14 21:00:00,17.05,0.199,199.4,82.3,985.7614,0.0
2025-10-14 22:00:00,17.01,0.903,232.6,82.8,986.2919,0.0
2025-10-14 23:00:00,16.16,0.662,278.4,86.6,986.1136,0.0
2025-10-15 00:00:00,16.24,0.537,277.6,86.6,985.4536,0.0
2025-10-15 01:00:00,16.04,0.466,305.5,87.5,985.1389,0.0
2025-10-15 02:00:00,16.02,0.734,270.9,87.7,984.673,0.0
2025-10-15 03:00:00,15.79,0.384,284.5,89.1,984.2732,0.0
2025-10-15 04:00:00,15.76,0.499,273.9,89.3,984.3241,0.0
2025-10-15 05:00:00,15.63,0.489,273.3,90.2,984.9453,0.0
2025-10-15 06:00:00,15.32,0.428,294.3,91.3,985.2865,0.0
2025-10-15 07:00:00,15.42,0.983,293.4,91.6,985.8879,0.0
2025-10-15 08:00:00,16.0,0.944,309.0,89.6,986.3373,0.0
2025-10-15 09:00:00,16.46,1.065,284.8,87.2,986.7865,0.0
2025-10-15 10:00:00,16.4,1.946,248.3,86.0,986.6421,0.0
2025-10-15 11:00:00,16.79,2.181,293.3,83.7,986.6392,0.0
2025-10-15 12:00:00,18.46,2.036,323.1,77.75,985.8126,0.0
2025-10-15 13:00:00,18.66,1.821,242.2,76.98,985.3877,0.0
2025-10-15 14:00:00,19.19,2.753,262.9,75.43,984.5588,0.0
2025-10-15 15:00:00,18.48,2.22,210.3,77.79,983.8488,0.0
2025-10-15 16:00:00,17.81,1.373,275.0,80.0,983.5604,0.0
2025-10-15 17:00:00,17.31,1.41,256.2,82.0,983.6108,0.0
2025-10-15 18:00:00,17.04,0.335,257.9,82.7,983.9399,0.0
2025-10-15 19:00:00,16.81,0.505,160.0,83.2,984.2798,0.0
2025-10-15 20:00:00,16.29,0.158,335.8,85.3,984.8439,0.0
2025-10-15 21:00:00,16.47,0.172,181.5,85.1,985.1801,0.0
2025-10-15 22:00:00,16.36,0.98,67.04,85.7,985.1482,0.0
2025-10-15 23:00:00,16.34,0.232,261.9,85.6,985.1148,0.0
2025-10-16 00:00:00,16.13,0.886,275.5,86.5,984.8996,0.0
2025-10-16 01:00:00,16.03,0.047,269.2,87.2,984.7336,0.0
2025-10-16 02:00:00,15.93,0.947,270.8,87.3,983.9918,0.0
2025-10-16 03:00:00,15.81,0.606,278.6,87.8,983.5071,0.0
2025-10-16 04:00:00,15.93,0.288,324.1,87.0,983.7744,0.0
2025-10-16 05:00:00,15.6,0.556,246.0,88.8,984.2899,0.0
2025-10-16 06:00:00,15.54,0.927,302.1,89.4,984.924,0.0
2025-10-16 07:00:00,15.67,0.473,283.8,88.6,985.5612,0.0
2025-10-16 08:00:00,16.04,0.441,324.5,88.1,986.0562,0.0
2025-10-16 09:00:00,16.33,1.187,275.7,86.2,986.1471,0.0
2025-10-16 10:00:00,17.15,1.453,321.6,81.9,985.9221,0.0
2025-10-16 11:00:00,18.27,1.407,259.2,76.74,985.5939,0.0
2025-10-16 12:00:00,18.41,2.168,260.4,74.82,985.1315,0.0
2025-10-16 13:00:00,20.32,2.204,281.9,68.68,984.1663,0.0
2025-10-16 14:00:00,21.37,2.54,301.4,65.43,983.3393,0.0
2025-10-16 15:00:00,20.57,2.586,282.3,66.89,983.0082,0.0
2025-10-16 16:00:00,20.1,2.417,281.6,68.5,982.8555,0.0
2025-10-16 17:00:00,19.03,2.222,279.5,70.76,982.8896,0.0
2025-10-16 18:00:00,17.1,1.661,282.8,78.14,983.7396,0.0
2025-10-16 19:00:00,16.39,0.788,287.3,81.6,984.4499,0.0
2025-10-16 20:00:00,16.36,0.085,281.6,81.8,984.9188,0.0
2025-10-16 21:00:00,16.51,0.247,309.2,81.3,985.0065,0.0
2025-10-16 22:00:00,16.54,0.123,309.5,81.1,985.3033,0.0
2025-10-16 23:00:00,16.53,0.44,264.5,81.2,985.2791,0.0
2025-10-17 00:00:00,16.58,0.175,257.5,81.2,984.7823,0.0
2025-10-17 01:00:00,16.41,0.548,246.4,82.2,984.2161,0.0
2025-10-17 02:00:00,16.19,1.037,244.0,83.2,983.8644,0.0
2025-10-17 03:00:00,16.0,0.709,193.2,84.5,983.8472,0.0
2025-10-17 04:00:00,15.92,0.854,226.6,84.1,983.8473,0.0
2025-10-17 05:00:00,15.61,0.799,194.4,86.4,984.2761,0.0
2025-10-17 06:00:00,15.65,0.842,177.6,86.0,984.632,0.0
2025-10-17 07:00:00,15.91,0.727,243.1,84.8,985.4068,0.0
2025-10-17 08:00:00,16.53,1.027,283.4,82.9,986.1332,0.0
2025-10-17 09:00:00,17.13,0.99,257.4,80.3,986.1638,0.0
2025-10-17 10:00:00,17.84,0.586,201.9,77.53,986.0038,0.0
2025-10-17 11:00:00,18.54,2.187,209.9,74.87,985.8805,0.0
2025-10-17 12:00:00,19.87,2.03,278.6,70.15,985.6395,0.0
2025-10-17 13:00:00,20.37,2.29,237.3,68.63,984.9083,0.0
2025-10-17 14:00:00,20.46,3.024,265.0,67.63,984.0438,0.0
2025-10-17 15:00:00,19.28,3.315,271.0,72.08,984.049,0.0
2025-10-17 16:00:00,18.12,2.883,267.8,75.54,983.8197,0.0
2025-10-17 17:00:00,17.42,2.046,279.8,76.5,984.1981,0.0
2025-10-17 18:00:00,16.83,1.75,282.5,79.63,984.6063,0.0
2025-10-17 19:00:00,16.7,0.923,221.8,80.6,985.3605,0.0
2025-10-17 20:00:00,16.64,0.593,272.0,81.9,985.5995,0.0
2025-10-17 21:00:00,16.61,0.294,270.0,82.2,985.627,0.0
2025-10-17 22:00:00,16.56,0.443,259.6,82.4,985.7811,0.0
2025-10-17 23:00:00,16.2,0.003,276.6,83.5,985.3381,0.0
2025-10-18 00:00:00,15.52,0.0,276.5,84.1,984.7695,0.0
2025-10-18 01:00:00,15.97,0.0,354.1,85.4,984.0008,0.0
2025-10-18 02:00:00,16.16,1.021,115.8,83.0,983.3121,0.0
2025-10-18 03:00:00,15.46,0.0,57.93,84.1,982.9691,0.0
2025-10-18 04:00:00,14.63,0.0,309.8,88.5,983.1328,0.0
2025-10-18 05:00:00,14.95,0.0,161.2,88.0,983.5731,0.0
2025-10-18 06:00:00,15.9,1.041,70.74,85.0,984.0598,0.0
2025-10-18 07:00:00,16.57,0.234,124.1,82.7,984.9506,0.0
2025-10-18 08:00:00,17.63,1.013,252.3,78.69,985.5489,0.0
2025-10-18 09:00:00,19.14,1.403,241.4,74.66,985.7168,0.0
2025-10-18 10:00:00,19.68,2.028,269.6,73.55,985.6342,0.0
2025-10-18 11:00:00,20.82,2.125,262.7,69.18,985.2816,0.0
2025-10-18 12:00:00,22.24,2.285,323.7,63.91,985.065,0.0
2025-10-18 13:00:00,21.66,2.64,284.2,62.91,984.5894,0.0
2025-10-18 14:00:00,21.76,2.028,281.4,65.29,984.1832,0.0
